2.84723,0.00175596,0.876984,
2.84723,0.00175596,0.876984,
2.84723,0.00175596,0.876984,
2.85209,0.0127671,0.842439,
2.85209,0.0127671,0.842439,
2.85209,0.0127671,0.842439,
2.85208,0.013282,0.842155,
2.85208,0.013282,0.842155,
2.85171,0.0099043,0.84502,
2.85171,0.0099043,0.84502,
2.85184,0.0130594,0.844411,
2.85184,0.0130594,0.844411,
2.85191,0.00893325,0.843665,
2.85168,0.0108564,0.845417,
2.8518,0.0117669,0.84456,
2.85187,0.0112519,0.84408,
2.85209,0.0106276,0.8429,
2.85182,0.011095,0.844252,
2.86696,0.0102719,0.845957,
2.86825,0.00596866,0.862677,
2.87058,0.0102668,0.859266,
2.87058,0.0102668,0.859266,
2.87283,0.0112687,0.857392,
2.87434,0.00984613,0.860061,
2.87606,0.00952162,0.861622,
2.87816,0.00965411,0.86091,
2.88006,0.00999063,0.861631,
2.8825,0.014973,0.865256,
2.84296,0.00226083,0.868264,
2.84101,0.00918897,0.843775,
2.84101,0.00918897,0.843775,
2.83799,0.0134023,0.840543,
2.8343,0.0103042,0.840491,
2.89784,0.009872,0.85074,
2.91442,0.0130729,0.85774,
2.84788,0.0105263,0.849804,
2.84788,0.0105263,0.849804,
2.83618,0.0116872,0.847507,
2.81733,0.0130106,0.845022,
2.79918,0.00950104,0.843182,
2.78119,0.0129895,0.83803,
2.76269,0.0118665,0.836674,
2.74425,0.0135185,0.833071,
2.86689,0.00905933,0.854205,
2.87407,0.0105098,0.844292,
2.88112,0.0123818,0.84787,
2.8878,0.0122211,0.847776,
2.82981,0.00944332,0.840576,
2.81894,0.010248,0.843792,
2.80745,0.0108214,0.842827,
2.79614,0.0126899,0.841717,
2.78457,0.0138521,0.838017,
2.77351,0.0135373,0.838116,
2.76261,0.0132289,0.837659,
2.74,0.0138204,0.833931,
2.74,0.0138204,0.833931,
2.86583,0.0112347,0.852916,
2.87457,0.0118199,0.846273,
2.8828,0.0120642,0.848142,
2.89133,0.00818978,0.851167,
2.9002,0.0105348,0.850825,
2.90868,0.0118955,0.853961,
2.83259,0.0143671,0.840588,
2.82568,0.010921,0.837665,
2.8179,0.0113068,0.838509,
2.86545,0.0102922,0.845892,
2.87556,0.00835431,0.848293,
2.88765,0.00935983,0.848706,
2.89201,0.01273,0.848569,
2.89201,0.01273,0.848569,
2.90093,0.0100905,0.852394,
2.91027,0.0109176,0.851573,
2.91996,0.00842108,0.853196,
2.92861,0.00869873,0.856051,
2.93818,0.00874053,0.857322,
2.82875,0.0106916,0.841192,
2.81439,0.0130837,0.838461,
2.80003,0.0113173,0.837258,
2.88202,0.0116888,0.848009,
2.89584,0.0113217,0.84934,
2.91298,0.0109046,0.852459,
2.90772,0.0129329,0.850402,
2.91877,0.00649261,0.853714,
2.92815,0.00909904,0.855128,
2.80093,0.0140775,0.836394,
2.77366,0.0134014,0.833135,
2.85468,0.0110731,0.844661,
2.85977,0.0109917,0.845616,
2.86932,0.0093617,0.846336,
2.87868,0.00884423,0.847963,
2.95791,0.0103986,0.859176,
2.98687,0.00793663,0.863799,
2.86822,0.00207473,0.852851,
2.84439,0.000511445,0.864903,
2.81268,0.0109053,0.839077,
2.8886,0.0101001,0.850752,
2.88843,0.0129194,0.848598,
2.89199,0.0100685,0.849613,
2.87914,0.00161608,0.853886,
2.87597,8.67459e-05,0.867884,
2.87747,0.0113024,0.844988,
2.83317,0.0135044,0.840975,
2.81842,0.0114209,0.840221,
2.80267,0.0133094,0.837406,
2.85233,0.01136,0.843166,
2.88394,0.0116543,0.846831,
2.8979,0.0121066,0.848497,
2.86731,0.0194404,0.842724,
2.90681,0.00831832,0.853311,
2.91533,0.0106976,0.852076,
2.88551,0.0100386,0.848274,
2.88609,0.00514226,0.848011,
2.88263,0.00703043,0.847973,
2.84618,-0.000677007,0.84269,
2.83164,0.00891938,0.847904,
2.81761,0.0197684,0.838959,
2.91147,0.0162959,0.853547,
2.93057,0.00596441,0.852911,
2.95291,0.00321485,0.85901,
2.97342,-0.00551405,0.866623,
2.99744,-0.00103825,0.862505,
3.02267,-0.00163909,0.874369,
3.0449,-0.00319165,0.877659,
3.06779,-0.0103277,0.880576,
3.08983,-0.0096897,0.880495,
2.90828,-0.00590875,0.855407,
2.90174,0.0185205,0.85121,
2.89449,0.0160296,0.849859,
2.84623,0.00694714,0.862869,
2.82844,0.0176656,0.84014,
2.80917,0.0172261,0.836865,
2.85048,0.0195976,0.843531,
2.84895,0.00956077,0.842663,
2.84946,0.0103021,0.845005,
2.85063,0.0138531,0.842778,
2.85121,0.0109391,0.844695,
2.85203,0.0132389,0.844494,
2.85308,0.0127177,0.843308,
2.85402,0.0112045,0.841809,
2.8545,0.0146201,0.843389,
2.85496,0.0114351,0.846218,
2.84639,0.0134443,0.841683,
2.84581,0.0209645,0.841975,
2.84489,0.0179377,0.844551,
2.84467,0.0199637,0.84241,
2.84449,0.0188071,0.83982,
2.83914,0.00990259,0.874884,
2.84307,0.0178667,0.842391,
2.85539,0.0185034,0.844449,
2.85734,0.00817465,0.842798,
2.83338,0.0085168,0.841728,
2.85689,0.0160905,0.845823,
2.85605,0.0188225,0.845841,
2.89652,0.0177114,0.849863,
2.91005,0.0161767,0.852517,
2.92469,0.00876107,0.85518,
2.90979,0.00998345,0.85363,
2.91619,0.0118716,0.852242,
2.92087,0.0107478,0.853735,
2.92548,0.0126793,0.854155,
2.92962,0.0115438,0.85694,
2.93433,0.0114395,0.857586,
2.87272,0.0112923,0.8485,
2.86388,0.0185372,0.845483,
2.85475,0.0173944,0.845643,
2.85796,0.0160224,0.846027,
2.8528,0.00629748,0.843823,
2.82565,0.00573531,0.840223,
2.81254,0.0191921,0.837822,
2.81254,0.0191921,0.837822,
2.79918,0.0194646,0.834723,
2.78513,0.0199146,0.834547,
2.89644,0.024925,0.849907,
2.91478,0.00742803,0.858843,
2.93896,0.0179981,0.854111,
2.89622,0.00904346,0.849027,
2.89835,0.0139278,0.848002,
2.89686,0.00298276,0.855902,
2.89751,0.0116563,0.849776,
2.89711,0.0100525,0.850633,
2.86872,0.0129749,0.844821,
2.86162,0.00956903,0.850789,
2.86162,0.00956903,0.850789,
2.85555,0.0193521,0.84332,
2.84831,0.0195993,0.844492,
2.86578,0.0186668,0.84401,
2.86496,0.0174588,0.845442,
2.86499,0.0134701,0.844807,
2.86499,0.0134701,0.844807,
2.86448,0.00867322,0.845813,
2.86457,0.0148582,0.844556,
2.86457,0.0148582,0.844556,
2.86429,0.0131269,0.844899,
2.88733,0.0201302,0.846133,
2.89436,0.0111907,0.848719,
2.89436,0.0111907,0.848719,
2.90205,0.0105627,0.851263,
2.90205,0.0105627,0.851263,
2.91018,0.0118108,0.851484,
2.83212,0.0103934,0.842302,
2.83212,0.0103934,0.842302,
2.81784,0.00978561,0.84131,
2.80204,0.0111151,0.837964,
2.78645,0.0117819,0.834773,
2.77097,0.0143535,0.832801,
2.77097,0.0143535,0.832801,
2.7541,0.0136024,0.830759,
2.7541,0.0136024,0.830759,
3.08992,0.00817663,0.877898,
3.08992,0.00817663,0.877898,
3.08992,0.00817663,0.877898,
3.14183,0.175657,0.88281,
3.14183,0.175657,0.88281,
3.19745,0.20953,0.889891,
3.10344,0.238697,0.87375,
3.11156,0.280778,0.876822,
3.11498,0.311498,0.881428,
3.11498,0.311498,0.881428,
3.55068,0.388491,0.935716,
3.55068,0.388491,0.935716,
3.69141,0.503948,0.951733,
3.53178,0.536026,0.932204,
3.57643,0.539897,0.931406,
3.59584,0.572092,0.932413,
3.61774,0.616297,0.925508,
2.95486,0.562711,0.838753,
2.79122,0.506431,0.821547,
2.6163,0.50477,0.803077,
2.6163,0.50477,0.803077,
3.53906,0.63441,0.931763,
3.70296,0.686085,0.953141,
3.90997,0.738607,0.979988,
2.91039,0.614905,0.842514,
2.74304,0.572562,0.82671,
2.54246,0.549693,0.798726,
2.33222,0.530048,0.770237,
2.13151,0.507733,0.745713,
1.92515,0.481428,0.716417,
2.89518,0.631263,0.861778,
2.89153,0.574977,0.835274,
2.92013,0.586171,0.849644,
2.90869,0.588936,0.849424,
2.93918,0.593197,0.855106,
2.95126,0.596556,0.85474,
2.89561,0.58828,0.849056,
2.88734,0.586413,0.847143,
2.87318,0.584684,0.837982,
2.84525,0.582821,0.834658,
2.92283,0.588094,0.845731,
2.9301,0.588461,0.839237,
2.93814,0.590105,0.84113,
2.9198,0.586977,0.837863,
2.9196,0.584331,0.851784,
2.91828,0.584012,0.853129,
2.91828,0.584012,0.853129,
2.9026,0.589475,0.847674,
2.92082,0.592382,0.850796,
2.92105,0.594432,0.837269,
2.92677,0.594283,0.837518,
2.89944,0.588561,0.829009,
2.89443,0.576184,0.84817,
2.88661,0.572575,0.848193,
2.87982,0.524504,0.831266,
2.88723,0.503106,0.837264,
2.935,0.481582,0.842293,
2.94567,0.44164,0.844419,
2.9688,0.414019,0.847205,
2.89305,0.382024,0.837852,
2.88851,0.302056,0.844494,
2.87824,0.225218,0.826223,
2.86836,0.168087,0.817772,
2.80387,0.110232,0.804568,
2.77659,0.060275,0.832656,
2.74812,0.00849912,0.827732,
2.719,-0.0441457,0.831654,
2.64989,-0.092424,0.829767,
2.61112,-0.28554,0.842273,
2.56975,-0.370726,0.844917,
2.53117,-0.434365,0.841249,
2.54464,-0.529599,0.853092,
2.49579,-0.53172,0.845706,
2.40995,-0.654066,0.861428,
2.38498,-0.728201,0.855536,
2.35762,-0.804816,0.860131,
2.30288,-0.854795,0.864416,
2.26527,-0.895718,0.841353,
2.27814,-0.962525,0.849872,
2.25886,-0.946932,0.84539,
2.24338,-0.979,0.843939,
2.27412,-1.03967,0.857021,
2.27401,-0.913496,0.850671,
2.27607,-0.905375,0.850597,
2.28031,-0.897838,0.840474,
2.278,-0.901991,0.845915,
2.28001,-0.899968,0.843916,
2.28128,-0.894518,0.845172,
2.28188,-0.917124,0.846104,
2.28196,-0.92006,0.84747,
2.31479,-0.926715,0.85165,
2.32621,-0.932155,0.851878,
2.33747,-0.937574,0.862363,
2.28282,-0.916509,0.851056,
2.27341,-0.910452,0.849929,
2.25984,-0.914831,0.852628,
2.28734,-0.914331,0.852025,
2.28734,-0.914331,0.852025,
2.28706,-0.915408,0.845645,
2.28894,-0.916938,0.847447,
2.31413,-0.922013,0.85089,
2.32225,-0.926902,0.860429,
3.13771,-1.17879,1.00093,
2.71456,-1.00873,0.934395,
2.13039,-0.780659,0.833817,
2.10954,-0.689034,0.8276,
2.01513,-0.61295,0.826026,
1.91363,-0.559831,0.811195,
1.91363,-0.559831,0.811195,
1.82577,-0.498411,0.797796,
1.73757,-0.444972,0.785471,
1.73757,-0.444972,0.785471,
1.85953,-0.426586,0.811478,
1.8256,-0.40692,0.810371,
2.17221,-0.428931,0.876002,
1.79123,-0.387239,0.807737,
1.79792,-0.34377,0.811915,
1.86606,-0.325453,0.827319,
1.86606,-0.325453,0.827319,
1.65949,-0.255155,0.789614,
1.65949,-0.255155,0.789614,
1.59269,-0.213828,0.775652,
1.64326,-0.188868,0.785903,
1.59459,-0.156053,0.785611,
1.55672,-0.12013,0.781044,
1.55125,-0.0880903,0.784612,
1.55125,-0.0880903,0.784612,
1.55423,-0.0597467,0.784095,
1.53622,-0.0374786,0.795406,
1.53622,-0.0374786,0.795406,
1.43107,-0.00560076,0.782875,
1.38874,-0.0072303,0.771988,
1.33903,0.0154222,0.760057,
1.33903,0.0154222,0.760057,
1.28821,0.0348565,0.753262,
1.45758,0.0520221,0.791167,
1.46469,-0.0011616,0.779175,
1.47605,-0.000619245,0.779625,
1.48828,0.00301058,0.782572,
1.49959,0.00747901,0.784795,
1.51163,0.00684656,0.787219,
1.51163,0.00684656,0.787219,
1.45477,0.0128306,0.775238,
1.4518,-0.0132142,0.787596,
1.45047,-0.00667754,0.782001,
1.45992,-0.0083175,0.785329,
1.43224,-0.0101871,0.771401,
1.4261,-0.01073,0.770802,
1.41313,-0.0103461,0.768374,
1.5284,-0.0144661,0.790304,
1.55364,-0.00152062,0.799712,
1.55364,-0.00152062,0.799712,
1.58351,0.000795556,0.805523,
1.4329,0.00455886,0.774752,
1.40617,-0.00507932,0.770473,
1.37368,-0.00541065,0.76438,
1.34226,-0.00405982,0.756736,
1.3099,-0.00650891,0.751421,
1.27548,-0.00484985,0.743985,
1.45819,-0.0112001,0.779996,
1.4475,-0.00460127,0.775696,
1.4475,-0.00460127,0.775696,
1.45261,-0.00356277,0.784372,
1.48365,-0.00379536,0.790048,
1.50753,-0.00112484,0.78591,
1.52589,-0.00522153,0.791013,
1.50375,-0.00834189,0.785603,
1.5094,-0.00846451,0.786557,
1.51174,-0.00774731,0.786445,
1.51397,-0.00938367,0.788249,
1.51657,-0.00804266,0.787518,
1.51859,-0.00847453,0.789482,
1.5212,-0.00812725,0.788018,
1.6207,-0.0162209,0.80805,
1.64249,0.0950927,0.798464,
1.66294,0.109699,0.797495,
1.68262,0.127892,0.801823,
1.70239,0.143494,0.801436,
2.4887,0.191953,0.94792,
2.67899,0.544894,1.01214,
2.87872,0.655903,1.05872,
3.07733,0.785902,1.102,
3.27536,0.920292,1.14636,
3.47702,1.06463,1.18268,
3.67064,1.2139,1.2252,
3.87124,1.36822,1.33692,
4.073,1.55531,1.31894,
4.50282,1.95643,1.41458,
4.7014,2.1499,1.46471,
4.88957,2.35301,1.50849,
5.09705,2.57547,1.55955,
5.28842,2.77636,1.61192,
5.49852,3.05317,1.64483,
5.69138,3.27039,1.69183,
1.46367,1.27317,0.813573,
1.45175,0.720554,0.760715,
1.46564,0.705215,0.76294,
1.46316,0.704734,0.763324,
1.45054,0.694884,0.76107,
1.44128,0.689081,0.762192,
1.43657,0.692205,0.762393,
1.44831,0.700913,0.763817,
1.44862,0.699035,0.763957,
1.46422,0.70438,0.767648,
1.45326,0.701934,0.760368,
1.45473,0.693551,0.761914,
1.45318,0.690636,0.762924,
1.45044,0.689145,0.760624,
1.44861,0.688225,0.759615,
1.44637,0.684073,0.759539,
1.45023,0.684211,0.761563,
1.44897,0.701782,0.763993,
1.42753,0.694627,0.759345,
1.41898,0.679957,0.762779,
1.40801,0.677581,0.758132,
1.3989,0.665831,0.76344,
1.39036,0.65638,0.763598,
1.44179,0.66695,0.794184,
1.44697,0.428378,0.76023,
1.47718,0.377318,0.76375,
1.49225,0.264082,0.772577,
1.49225,0.264082,0.772577,
1.52369,0.147557,0.77543,
1.54485,0.0592805,0.776388,
1.56616,-0.0388759,0.792137,
1.57586,-0.110033,0.777494,
1.59781,-0.206126,0.780903,
1.61494,-0.292859,0.782422,
1.7054,-0.394012,0.796518,
1.74796,-0.428483,0.804262,
1.69566,-0.491469,0.791669,
1.7068,-0.525904,0.799538,
1.74842,-0.664544,0.807827,
1.76054,-0.649118,0.815562,
1.79223,-0.69507,0.820675,
1.81247,-0.705216,0.824777,
1.83602,-0.744495,0.830196,
1.85918,-0.776816,0.833983,
1.79985,-0.801203,0.833841,
1.80679,-0.759217,0.818554,
1.80679,-0.759217,0.818554,
1.80749,-0.777122,0.820802,
1.80753,-0.793561,0.821297,
1.80657,-0.811419,0.825414,
1.8106,-0.821599,0.822243,
1.81037,-0.838951,0.823465,
1.8088,-0.852485,0.822512,
1.78738,-0.733212,0.8202,
1.78738,-0.733212,0.8202,
1.81764,-0.748899,0.824203,
1.81803,-0.753085,0.827092,
1.80883,-0.751333,0.824682,
1.81108,-0.751779,0.816926,
1.81181,-0.751868,0.817587,
1.78693,-0.74335,0.807204,
1.77987,-0.732195,0.820055,
1.77185,-0.728828,0.817485,
1.81342,-0.736406,0.824391,
1.8296,-0.74628,0.828303,
1.83791,-0.748548,0.829978,
1.80619,-0.740601,0.82387,
1.80512,-0.742281,0.819033,
1.80512,-0.742281,0.819033,
1.79821,-0.739932,0.81803,
1.78682,-0.737362,0.811477,
1.78682,-0.737362,0.811477,
1.77926,-0.737778,0.815486,
1.77191,-0.73458,0.817816,
1.81258,-0.746827,0.825119,
1.82045,-0.742433,0.82505,
1.80664,-0.739816,0.824592,
1.79926,-0.736531,0.822792,
1.78308,-0.731145,0.818439,
1.77172,-0.740705,0.817401,
1.76122,-0.73293,0.810916,
1.75083,-0.727827,0.808575,
1.75083,-0.727827,0.808575,
1.73907,-0.726882,0.808044,
1.72816,-0.719691,0.804282,
1.80421,-0.745033,0.821093,
1.82117,-0.747845,0.827046,
1.83266,-0.731028,0.825014,
2.69142,-0.971792,0.987868,
2.98959,-0.888481,1.0295,
3.39248,-0.913816,1.10471,
3.49187,-0.864644,1.1112,
3.78181,-0.530061,1.14458,
4.05679,-0.403562,1.18474,
3.45737,-0.200539,1.06794,
3.46752,-0.107819,1.03858,
2.03879,0.0306931,0.793917,
3.64571,0.0511595,1.06867,
3.5635,0.0881177,1.04622,
3.95524,0.180006,1.09929,
2.02868,0.182917,0.784908,
1.69418,0.0966235,0.739051,
1.3025,0.102351,0.675755,
1.3025,0.102351,0.675755,
0.921965,0.105966,0.614429,
0.522769,0.103548,0.548129,
2.06105,0.0722358,0.833385,
2.12238,0.0712006,0.820277,
2.05102,0.0662627,0.808995,
2.06695,0.0729266,0.810297,
2.08119,0.0735342,0.808783,
2.06443,0.0732724,0.804727,
2.07458,0.0743576,0.801568,
2.07458,0.0743576,0.801568,
2.07682,0.0784642,0.806898,
2.0804,0.0768881,0.812895,
2.08432,0.0783603,0.812157,
2.08785,0.07596,0.815306,
2.09198,0.0776107,0.814475,
2.09581,0.0769105,0.816215,
2.09986,0.0792974,0.819734,
2.09986,0.0792974,0.819734,
2.10347,0.0766372,0.822158,
2.03428,0.0765726,0.811096,
2.02822,0.0737276,0.798252,
2.02056,0.0716045,0.799097,
2.07805,0.0690858,0.809267,
